True Values,Predictions,error,close,open,gap_open,day_of_week,week_of_year,month_of_year
12125.05,12098.190750000002,26.8592499999977,12125.05,12079.1,18.80000000000109,1,2,1
17394.4,17463.66525000003,-69.26525000002948,17394.4,17443.8,25.200000000000728,4,10,3
8280.25,8251.522000000004,28.727999999995518,8280.25,8258.35,9.25,2,43,10
15875.9,15843.130750000013,32.76924999998664,15875.9,15855.4,127.39999999999964,3,27,7
9216.25,9226.316250000002,-10.066250000001673,9216.25,9234.05,21.099999999998545,3,19,5
17267.7,17293.66799999997,-25.967999999968015,17267.7,17287.2,-28.950000000000728,4,40,10
9971.45,9996.429499999977,-24.979499999975815,9971.45,9996.55,-6.400000000001455,4,30,7
17932.7,17946.06174999997,-13.361749999970925,17932.7,17965.55,117.84999999999854,0,8,2
10801.55,10848.93075,-47.38075000000026,10801.55,10816.15,-36.20000000000073,1,24,6
14103.4,14045.970749999997,57.42925000000287,14103.4,14104.35,-39.29999999999927,0,1,1
17357.6,17390.17100000002,-32.57100000002174,17357.6,17349.25,-43.650000000001455,2,31,8
10152.6,10149.413250000009,3.1867499999916618,10152.6,10160.95,21.400000000001455,2,38,9
9909.6,9863.982250000003,45.61774999999761,9909.6,9880.85,-114.25,1,23,6
11465.8,11476.14425000002,-10.34425000002011,11465.8,11464.95,-6.599999999998545,2,42,10
16515.1,16555.90724999999,-40.807249999990745,16515.1,16523.55,-86.25,3,29,7
7821.2,7809.541000000002,11.658999999997832,7821.2,7828.9,65.84999999999945,4,51,12
17860.3,17791.02925000001,69.27074999998877,17860.3,17847.55,4.200000000000728,4,6,2
18038.0,18067.414499999973,-29.414499999973486,18038.0,18044.45,-22.049999999999272,1,37,9
10222.7,10206.773750000013,15.926249999987704,10222.7,10216.25,-20.100000000000364,3,10,3
11363.75,11342.832000000019,20.917999999981475,11363.75,11354.4,-3.9500000000007276,4,36,9
15867.4,15838.941750000024,28.458249999976033,15867.4,15860.5,113.29999999999927,1,30,7
17871.6,17896.995499999983,-25.395499999984168,17871.6,17896.6,-126.60000000000218,2,7,2
10740.8,10744.440750000003,-3.640750000004118,10740.8,10744.1,-47.850000000000364,3,8,2
16918.45,16856.41799999999,62.03200000001016,16918.45,16847.95,-232.64999999999782,1,8,2
8143.5,8181.128749999987,-37.62874999998712,8143.5,8205.65,111.19999999999982,2,46,11
10964.55,10949.924000000006,14.625999999992928,10964.55,10963.5,-48.45000000000073,4,29,7
17172.35,17124.357250000005,47.992749999993976,17172.35,17177.45,34.70000000000073,2,12,3
11047.35,11037.006250000002,10.343749999998181,11047.35,11024.85,-24.25,2,10,3
8771.5,8800.11749999999,-28.617499999989377,8771.5,8789.15,75.19999999999891,2,6,2
9924.85,9941.539499999997,-16.68949999999677,9924.85,9945.55,41.69999999999891,3,33,8
11353.9,11312.83,41.06999999999971,11353.9,11334.85,22.649999999999636,3,33,8
16172.4,16133.098250000005,39.30174999999508,16172.4,16151.4,-130.0,0,29,7
16446.4,16430.013249999978,16.386750000023312,16446.4,16475.35,-167.40000000000146,2,30,7
12081.2,12086.160999999986,-4.960999999984779,12081.2,12100.4,133.9499999999989,4,5,1
10886.6,10882.081750000003,4.5182499999973516,10886.6,10879.7,51.30000000000109,1,7,2
15670.95,15694.970500000001,-24.02050000000054,15670.95,15655.55,-33.350000000000364,3,22,6
11013.55,10957.356999999984,56.19300000001567,11013.55,10986.8,-94.55000000000109,4,37,9
18478.7,18540.006750000055,-61.30675000005431,18478.7,18528.45,30.049999999999272,4,47,11
11135.1,11108.089249999995,27.01075000000492,11135.1,11079.35,-45.350000000000364,0,5,1
24769.3,24836.989999999994,-67.68999999999505,24769.3,24853.8,327.9500000000007,4,29,7
8160.8,8186.428249999989,-25.62824999998884,8160.8,8195.25,6.199999999999818,1,1,1
21952.6,21946.304000000015,6.295999999983906,21952.6,21935.2,-106.84999999999854,3,9,2
11103.45,11120.75249999998,-17.302499999979773,11103.45,11164.4,189.6999999999989,0,39,9
9200.5,9201.198000000011,-0.6980000000112341,9200.5,9220.6,-22.399999999999636,0,14,4
10736.6,10741.109499999988,-4.5094999999873835,10736.6,10757.9,43.600000000000364,1,19,5
10465.75,10472.100000000013,-6.350000000013097,10465.75,10464.85,-68.5,3,21,5
7866.6,7914.070500000013,-47.47050000001309,7866.6,7919.15,-41.100000000000364,3,35,8
11049.45,11003.056500000004,46.39349999999649,11049.45,11019.85,-59.19999999999891,0,30,7
10175.25,10184.729000000014,-9.479000000013912,10175.25,10181.15,154.89999999999964,1,24,6
16781.05,16707.58100000001,73.46899999999005,16781.05,16774.85,-147.20000000000073,3,30,7
8353.95,8374.329250000003,-20.379250000001775,8353.95,8377.45,-3.649999999999636,1,26,6
10886.2,10895.296499999999,-9.096499999997832,10886.2,10883.8,-57.20000000000073,4,36,9
17306.65,17286.428749999966,20.22125000003507,17306.65,17283.2,-36.29999999999927,1,50,12
19632.1,19655.99449999999,-23.89449999999124,19632.1,19666.35,-76.15000000000146,0,31,7
9879.35,9908.400000000009,-29.050000000008367,9879.35,9913.3,26.599999999998545,4,28,7
10357.2,10364.075249999978,-6.875249999977314,10357.2,10364.9,24.899999999999636,1,44,10
9066.85,9051.48875000001,15.361249999990832,9066.85,9047.2,19.55000000000109,2,12,3
8167.8,8175.059499999998,-7.259499999997388,8167.8,8196.75,69.05000000000018,3,41,10
21255.5,21228.43425000002,27.065749999979744,21255.5,21295.85,-36.5,4,51,12
22493.85,22434.991750000023,58.85824999997567,22493.85,22455.0,-14.049999999999272,0,14,4
8015.3,7978.6447500000095,36.6552499999907,8015.3,7990.8,-23.699999999999818,1,47,11
14222.1,14237.785000000002,-15.68500000000131,14222.1,14253.75,105.29999999999927,3,1,1
19159.6,19272.006499999974,-112.4064999999755,19159.6,19232.95,146.40000000000146,1,44,10
8360.4,8345.799499999992,14.600500000007742,8360.4,8364.85,29.700000000000728,3,28,7
17460.35,17473.169500000025,-12.819500000026892,17460.35,17463.1,99.09999999999854,3,31,8
17482.8,17536.193500000034,-53.39350000003469,17482.8,17554.1,-32.85000000000218,3,6,2
15228.45,15201.362250000013,27.087749999987864,15228.45,15238.7,118.5,3,7,2
13907.85,13992.451499999997,-84.60149999999703,13907.85,13946.6,285.8000000000011,4,4,1
19800.55,19741.313249999963,59.23675000003641,19800.55,19767.0,-41.5,2,41,10
11284.75,11305.065499999984,-20.31549999998424,11284.75,11306.05,48.04999999999927,3,10,3
24364.65,24365.955000000024,-1.305000000022119,24364.65,24369.95,65.29999999999927,3,27,7
19522.45,19539.108499999995,-16.658499999994092,19522.45,19521.85,-24.75,3,40,10
16274.75,16263.087249999982,11.662750000017695,16274.75,16290.95,99.30000000000109,0,21,5
11400.6,11413.93975000001,-13.339750000010099,11400.6,11423.15,34.04999999999927,1,32,8
14680.45,14726.45950000002,-46.009500000020125,14680.45,14754.9,-28.700000000000728,2,5,2
7776.15,7814.516500000003,-38.366500000003725,7776.15,7811.1,-56.75,0,38,9
10428.85,10400.063749999983,28.78625000001739,10428.85,10389.5,-35.70000000000073,1,11,3
21793.1,21829.081750000023,-35.981750000024476,21793.1,21825.2,-113.59999999999854,1,6,2
22376.65,22436.911499999973,-60.26149999997142,22376.65,22415.25,-50.29999999999927,4,20,5
10225.2,10234.22250000003,-9.02250000003005,10225.2,10227.65,-10.700000000000728,1,42,10
18855.85,18878.493999999973,-22.643999999974767,18855.85,18849.4,-12.69999999999709,2,25,6
11699.1,11640.335749999997,58.76425000000381,11699.1,11657.15,67.25,1,43,10
17237.6,17284.582749999972,-46.98274999997375,17237.6,17279.85,39.5,1,6,2
24216.55,24232.899500000025,-16.349500000025728,24216.55,24302.85,251.04999999999927,0,32,8
14937.55,14959.205500000013,-21.65550000001349,14937.55,14928.25,-21.149999999999636,0,19,5
16257.7,16220.543999999994,37.156000000006316,16257.7,16187.05,-142.25,1,29,7
18084.25,18067.697249999972,16.552750000028027,18084.25,18053.4,-74.5,4,44,11
8625.8,8596.902250000003,28.89774999999645,8625.8,8605.45,-50.54999999999927,4,32,8
14546.5,14596.302000000001,-49.8020000000015,14546.5,14604.15,-30.850000000000364,2,18,5
8523.75,8545.566499999994,-21.81649999999354,8523.75,8540.0,-2.149999999999636,1,45,11
9597.65,9622.25849999999,-24.60849999999118,9597.65,9595.45,17.450000000000728,4,24,6
11045.6,11047.253249999985,-1.653249999984837,11045.6,11060.2,76.75,2,29,7
11746.05,11781.751749999998,-35.701749999998356,11746.05,11777.55,436.5,0,36,8
24995.35,25014.27925000005,-18.92925000005198,24995.35,24999.4,-52.69999999999709,1,37,9
17394.6,17371.563500000007,23.036499999991065,17394.6,17379.25,62.25,3,40,10
15709.4,15694.438000000007,14.961999999992258,15709.4,15648.3,-33.400000000001455,3,24,6
17965.75,17937.286749999967,28.46325000003344,17965.75,17947.95,114.95000000000073,2,44,11
8053.25,8036.349000000006,16.900999999994383,8053.25,8030.6,-74.5,3,52,12
15654.3,15696.95124999996,-42.65124999996078,15654.3,15688.25,-8.799999999999272,4,27,7
16685.8,16672.65475000002,13.145249999979569,16685.8,16691.95,141.54999999999927,2,33,8
11064.0,11028.815499999984,35.18450000001576,11064.0,11058.3,77.25,3,37,9
8903.75,8967.02900000001,-63.279000000009546,8903.75,8961.7,71.15000000000146,1,21,5
10879.75,10916.927499999996,-37.177499999996144,10879.75,10930.9,31.0,0,7,2
17632.65,17723.281000000006,-90.63100000000486,17632.65,17796.25,356.25,0,47,11
10475.75,10467.569500000012,8.18049999998766,10475.75,10477.55,38.0,1,1,1
17671.8,17656.757250000006,15.042749999993248,17671.8,17638.6,14.69999999999709,3,16,4
16941.0,16943.241499999993,-2.2414999999928114,16941.0,16933.25,-418.59999999999854,1,7,2
17818.7,17836.430250000023,-17.73025000002235,17818.7,17840.35,-81.5,1,7,2
10482.15,10507.996250000002,-25.84625000000233,10482.15,10495.3,11.599999999998545,4,15,4
9089.65,9080.470750000006,9.179249999993772,9089.65,9086.85,4.25,2,11,3
11870.6,11918.617499999986,-48.017499999985375,11870.6,11890.3,-17.200000000000728,1,27,7
7866.5,7808.734749999996,57.765250000004016,7866.5,7824.8,82.05000000000018,1,18,5
19378.95,19413.869250000018,-34.9192500000172,19378.95,19406.6,21.049999999999272,1,27,7
11594.6,11622.900249999995,-28.300249999994776,11594.6,11614.75,27.100000000000364,0,29,7
11039.0,10992.838999999985,46.16100000001461,11039.0,11028.5,9.549999999999272,2,37,9
9233.25,9207.559250000013,25.69074999998702,9233.25,9223.7,26.80000000000109,4,14,4
17916.85,17839.35675000001,77.49324999998862,17916.85,17771.15,-229.5,2,37,9
